Serial/Lot Number;Product;Ownership;Integration Source ID Account;Account;Location WM;Location;Warranty Start Date;Status;Región;Modelo 3
135166843;8003MED01-G - ALARIS CC PLUS WITH GUARDRAILS;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
135166845;8003MED01-G - ALARIS CC PLUS WITH GUARDRAILS;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
135166849;8003MED01-G - ALARIS CC PLUS WITH GUARDRAILS;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
135166850;8003MED01-G - ALARIS CC PLUS WITH GUARDRAILS;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
135166851;8003MED01-G - ALARIS CC PLUS WITH GUARDRAILS;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
135166854;8003MED01-G - ALARIS CC PLUS WITH GUARDRAILS;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
135166863;8003MED01-G - ALARIS CC PLUS WITH GUARDRAILS;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
135166868;8003MED01-G - ALARIS CC PLUS WITH GUARDRAILS;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
135166883;8003MED01-G - ALARIS CC PLUS WITH GUARDRAILS;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
135196271;8003MED01-G - ALARIS CC PLUS WITH GUARDRAILS;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
135200995;8003MED01-G - ALARIS CC PLUS WITH GUARDRAILS;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
135200999;8003MED01-G - ALARIS CC PLUS WITH GUARDRAILS;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
135203504;8003MED01-G - ALARIS CC PLUS WITH GUARDRAILS;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
135203512;8003MED01-G - ALARIS CC PLUS WITH GUARDRAILS;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
135203544;8003MED01-G - ALARIS CC PLUS WITH GUARDRAILS;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
135287593;8003MED01-G - ALARIS CC PLUS WITH GUARDRAILS;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
135287597;8003MED01-G - ALARIS CC PLUS WITH GUARDRAILS;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
135287605;8003MED01-G - ALARIS CC PLUS WITH GUARDRAILS;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
135291580;8003MED01-G - ALARIS CC PLUS WITH GUARDRAILS;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
135291584;8003MED01-G - ALARIS CC PLUS WITH GUARDRAILS;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
135291585;8003MED01-G - ALARIS CC PLUS WITH GUARDRAILS;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
135291599;8003MED01-G - ALARIS CC PLUS WITH GUARDRAILS;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
135165257;8003MED01-G-EOL - ALARIS CC PLUS WITH GUARDRAILS - End Of Life;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
135166824;8003MED01-G-EOL - ALARIS CC PLUS WITH GUARDRAILS - End Of Life;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
135166852;8003MED01-G-EOL - ALARIS CC PLUS WITH GUARDRAILS - End Of Life;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
135166880;8003MED01-G-EOL - ALARIS CC PLUS WITH GUARDRAILS - End Of Life;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
135203501;8003MED01-G-EOL - ALARIS CC PLUS WITH GUARDRAILS - End Of Life;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
135289182;8003MED01-G-EOL - ALARIS CC PLUS WITH GUARDRAILS - End Of Life;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
135289198;8003MED01-G-EOL - ALARIS CC PLUS WITH GUARDRAILS - End Of Life;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
135291600;8003MED01-G-EOL - ALARIS CC PLUS WITH GUARDRAILS - End Of Life;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
370000531;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370000534;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370000547;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370000550;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370000552;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370000556;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370000558;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370000559;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370000617;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370000618;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370000622;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370000631;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370000635;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370000637;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370000639;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370000643;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370000646;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370000650;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370000656;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370000733;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370000755;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370000758;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370000759;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370000766;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370000774;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370000792;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370000794;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370000800;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370000804;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370001586;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370001601;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370001604;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370001605;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370001607;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370001612;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370001620;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370001624;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370001625;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370001634;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370001651;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370001698;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370001703;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370001704;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370001705;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370001715;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370001721;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370001733;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370001736;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002059;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002060;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002062;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002065;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002069;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002070;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002071;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002073;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002078;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002079;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002080;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002081;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002082;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002084;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002085;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002087;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002089;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002092;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002094;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002098;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002099;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002100;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002103;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002105;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002107;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002108;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002111;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002113;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002114;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002115;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002116;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002118;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002119;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002121;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002122;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002124;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002129;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002130;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002131;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002132;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002133;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002134;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
370002136;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002137;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002138;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002139;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Inactive;Barcelona;CC  
370002140;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002141;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002142;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002143;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002144;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002146;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002147;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002148;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002149;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002153;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002154;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
370002160;8003TIG01-G - Alaris CC Plus Guardrails Syringe Pump;BD;150001651-001;HOSPITAL VALL D'HEBRON;150001651-053;HOSPITAL VALL D'HEBRON;;Installed;Barcelona;CC  
